product_id,product_name,category,sub_category,brand,unit,mrp,selling_price,discount_pct,shelf_life_days
PR02953,Dove Soap 10g,Personal Care,Soap,Dove,g,897.33,762.73,15,111
PR02954,Nestle Bread 200L,Dairy & Bakery,Bread,Nestle,L,825.06,825.06,0,275
PR02955,Himalaya Baby Baby Wipes 200pack,Baby Care,Baby Wipes,Himalaya Baby,pack,827.55,827.55,0,176
PR02956,India Gate Salt 1000L,Staples & Grains,Salt,India Gate,L,824.56,700.88,15,182
PR02957,Surf Excel Detergent Powder 750kg,Household Care,Detergent Powder,Surf Excel,kg,414.48,414.48,0,279
PR02958,Lizol Detergent Powder 1kg,Household Care,Detergent Powder,Lizol,kg,483.04,458.89,5,343
PR02959,Aashirvaad Atta 750kg,Staples & Grains,Atta,Aashirvaad,kg,204.21,183.79,10,112
PR02960,Vim Toilet Cleaner 1000kg,Household Care,Toilet Cleaner,Vim,kg,435.79,370.42,15,90
PR02961,Britannia Bread 10L,Dairy & Bakery,Bread,Britannia,L,312.36,281.12,10,29
PR02962,Lays Biscuits 5g,Snacks & Branded Foods,Biscuits,Lays,g,260.79,208.63,20,191
PR02963,Camlin Geometry Box 1000set,Stationery & Books,Geometry Box,Camlin,set,178.25,178.25,0,305
PR02964,Organic Potato 250kg,Fruits & Vegetables,Potato,Organic,kg,29.03,31.933000000000003,10,62
PR02965,Whiskas Pet Shampoo 1kg,Pet Care,Pet Shampoo,Whiskas,kg,715.39,643.85,10,354
PR02966,Licious Fish Fillet 200kg,Meat & Seafood,Fish Fillet,Licious,kg,1474.78,1179.82,20,10
PR02967,Lizol Detergent Powder 10ml,Household Care,Detergent Powder,Lizol,ml,491.94,442.75,10,8
PR02968,Nivea Shampoo 200ml,Personal Care,Shampoo,Nivea,ml,1000.4,1000.4,0,314
PR02969,Fresh Banana 10kg,Fruits & Vegetables,Banana,Fresh,kg,429.65,429.65,0,237
PR02970,Coca-Cola Soft Drink 200ml,Beverages,Soft Drink,Coca-Cola,ml,184.92,184.92,0,72
PR02971,Lizol Detergent Powder 1000pack,Household Care,Detergent Powder,Lizol,pack,973.32,875.99,10,232
PR02972,Johnson's Baby Shampoo 5pack,Baby Care,Baby Shampoo,Johnson's,pack,1327.28,1128.19,15,81
PR02973,Britannia Cheese Slices 200g,Dairy & Bakery,Cheese Slices,Britannia,g,269.59,256.11,5,314
PR02974,Pepsi Coffee 1000L,Beverages,Coffee,Pepsi,L,1162.03,1045.83,10,60
PR02975,Harpic Floor Cleaner 250ml,Household Care,Floor Cleaner,Harpic,ml,951.52,951.52,0,322
PR02976,Cello Geometry Box 250set,Stationery & Books,Geometry Box,Cello,set,247.14,247.14,0,306
PR02977,Himalaya Body Lotion 250ml,Personal Care,Body Lotion,Himalaya,ml,22.5,19.12,15,19
PR02978,ITC Master Chef Frozen Peas 750g,Frozen Food,Frozen Peas,ITC Master Chef,g,254.4,254.4,0,322
PR02979,Himalaya Soap 10g,Personal Care,Soap,Himalaya,g,1143.5,1086.32,5,293
PR02980,McCain French Fries 200pack,Frozen Food,French Fries,McCain,pack,122.94,122.94,0,134
PR02981,Camlin Pen Set 1000set,Stationery & Books,Pen Set,Camlin,set,653.74,621.05,5,99
PR02982,Aashirvaad Sugar 250L,Staples & Grains,Sugar,Aashirvaad,L,80.81,72.73,10,140
PR02983,Vim Toilet Cleaner 750kg,Household Care,Toilet Cleaner,Vim,kg,1158.51,1100.58,5,41
PR02984,Camlin Sketch Pens 750pack,Stationery & Books,Sketch Pens,Camlin,pack,276.78,235.26,15,151
PR02985,Pedigree Pet Shampoo 2kg,Pet Care,Pet Shampoo,Pedigree,kg,327.5,229.25,30,171
PR02986,ITC Nachos 1pack,Snacks & Branded Foods,Nachos,ITC,pack,990.95,990.95,0,338
PR02987,Mother Dairy Paneer 750pack,Dairy & Bakery,Paneer,Mother Dairy,pack,521.62,417.3,20,70
PR02988,Himalaya Baby Baby Shampoo 100ml,Baby Care,Baby Shampoo,Himalaya Baby,ml,169.92,152.93,10,214
PR02989,Mother Dairy Cake 200g,Dairy & Bakery,Cake,Mother Dairy,g,734.09,660.68,10,180
PR02990,Drools Pet Shampoo 2g,Pet Care,Pet Shampoo,Drools,g,1073.75,912.69,15,284
PR02991,Patanjali Soap 500ml,Personal Care,Soap,Patanjali,ml,403.13,322.5,20,173
PR02992,Johnson's Baby Shampoo 5pack,Baby Care,Baby Shampoo,Johnson's,pack,843.34,759.01,10,210
PR02993,Fortune Atta 250L,Staples & Grains,Atta,Fortune,L,364.41,346.19,5,334
PR02994,Britannia Butter 1000g,Dairy & Bakery,Butter,Britannia,g,969.9,872.91,10,305
PR02995,Pedigree Dog Food 2kg,Pet Care,Dog Food,Pedigree,kg,582.8,582.8,0,237
PR02996,ITC Master Chef Paratha 1000pack,Frozen Food,Paratha,ITC Master Chef,pack,665.8,565.93,15,63
PR02997,Lays Biscuits 500g,Snacks & Branded Foods,Biscuits,Lays,g,922.81,876.67,5,358
PR02998,Dove Soap 500g,Personal Care,Soap,Dove,g,415.38,353.07,15,326
PR02999,Farm Apple 1000g,Fruits & Vegetables,Apple,Farm,g,575.57,575.57,0,179
PR03000,Johnson's Baby Wipes 1000ml,Baby Care,Baby Wipes,Johnson's,ml,711.24,640.12,10,291
PR03001,Kurkure Nachos 1000pack,Snacks & Branded Foods,Nachos,Kurkure,pack,728.9,692.46,5,57
PR03002,Aashirvaad Basmati Rice 200kg,Staples & Grains,Basmati Rice,Aashirvaad,kg,934.68,887.95,5,275
PR03003,Lays Nachos 10g,Snacks & Branded Foods,Nachos,Lays,g,93.08,88.43,5,48
PR03004,Harpic Toilet Cleaner 200kg,Household Care,Toilet Cleaner,Harpic,kg,319.95,319.95,0,71
PR03005,Tata Tea Soft Drink 200ml,Beverages,Soft Drink,Tata Tea,ml,614.98,522.73,15,263
PR03006,Britannia Toned Milk 250g,Dairy & Bakery,Toned Milk,Britannia,g,149.11,134.2,10,174
PR03007,Bisleri Mineral Water 200ml,Beverages,Mineral Water,Bisleri,ml,977.35,977.35,0,168
PR03008,Fortune Atta 750L,Staples & Grains,Atta,Fortune,L,249.75,212.29,15,97
PR03009,Pedigree Dog Food 500kg,Pet Care,Dog Food,Pedigree,kg,124.12,111.71,10,36
PR03010,Licious Chicken Breast 750kg,Meat & Seafood,Chicken Breast,Licious,kg,570.58,570.58,0,289
PR03011,Britannia Paneer 750pack,Dairy & Bakery,Paneer,Britannia,pack,987.66,987.66,0,250
PR03012,Fresh Capsicum 250g,Fruits & Vegetables,Capsicum,Fresh,g,914.98,914.98,0,289
PR03013,Patanjali Toothpaste 250ml,Personal Care,Toothpaste,Patanjali,ml,751.2,638.52,15,116
PR03014,Nestle Butter 500pack,Dairy & Bakery,Butter,Nestle,pack,1111.76,1111.76,0,194
PR03015,Lizol Floor Cleaner 2pack,Household Care,Floor Cleaner,Lizol,pack,92.15,92.15,0,293
PR03016,Organic Tomato 200g,Fruits & Vegetables,Tomato,Organic,g,376.27,338.64,10,129
PR03017,Tata Sampann Atta 2L,Staples & Grains,Atta,Tata Sampann,L,307.72,307.72,0,42
PR03018,Himalaya Shampoo 5ml,Personal Care,Shampoo,Himalaya,ml,1144.21,1029.79,10,140
PR03019,Drools Dog Food 2g,Pet Care,Dog Food,Drools,g,631.3,631.3,0,297
PR03020,Fresh Cucumber 1000g,Fruits & Vegetables,Cucumber,Fresh,g,394.42,354.98,10,3
PR03021,Drools Dog Food 500kg,Pet Care,Dog Food,Drools,kg,135.41,121.87,10,48
PR03022,Himalaya Baby Diapers 100ml,Baby Care,Diapers,Himalaya Baby,ml,1060.64,1007.61,5,42
PR03023,Licious Chicken Breast 1000kg,Meat & Seafood,Chicken Breast,Licious,kg,1357.91,1222.12,10,39
PR03024,Harpic Floor Cleaner 200ml,Household Care,Floor Cleaner,Harpic,ml,765.22,765.22,0,28
PR03025,India Gate Sunflower Oil 250L,Staples & Grains,Sunflower Oil,India Gate,L,1069.3,1015.83,5,251
PR03026,Fresh To Home Fish Fillet 2kg,Meat & Seafood,Fish Fillet,Fresh To Home,kg,410.08,328.06,20,179
PR03027,Amul Curd 200g,Dairy & Bakery,Curd,Amul,g,95.99,95.99,0,238
PR03028,Amul Bread 10g,Dairy & Bakery,Bread,Amul,g,584.45,584.45,0,190
PR03029,ITC Nachos 2pack,Snacks & Branded Foods,Nachos,ITC,pack,1133.43,1076.76,5,20
PR03030,Organic Potato 750g,Fruits & Vegetables,Potato,Organic,g,995.41,796.33,20,157
PR03031,Fortune Toor Dal 250kg,Staples & Grains,Toor Dal,Fortune,kg,475.01,403.76,15,241
PR03032,Fresh To Home Prawns 1000g,Meat & Seafood,Prawns,Fresh To Home,g,1946.18,1654.25,15,21
PR03033,Vim Dishwash Gel 5ml,Household Care,Dishwash Gel,Vim,ml,238.39,238.39,0,340
PR03034,Himalaya Baby Baby Shampoo 1pack,Baby Care,Baby Shampoo,Himalaya Baby,pack,52.67,,5,255
PR03035,Lays Potato Chips 200pack,Snacks & Branded Foods,Potato Chips,Lays,pack,691.13,483.79,30,68
PR03036,Fortune Atta 1kg,Staples & Grains,Atta,Fortune,kg,989.21,840.83,15,29
PR03037,Fresh To Home Chicken Breast 250kg,Meat & Seafood,Chicken Breast,Fresh To Home,kg,2057.29,1851.56,10,231
PR03038,Bingo Nachos 250g,Snacks & Branded Foods,Nachos,Bingo,g,422.31,422.31,0,46
PR03039,Bingo Nachos 10pack,Snacks & Branded Foods,Nachos,Bingo,pack,591.12,532.01,10,296
PR03040,Lizol Dishwash Gel 250pack,Household Care,Dishwash Gel,Lizol,pack,202.99,202.99,0,264
PR03041,Bingo Mixture 200pack,Snacks & Branded Foods,Mixture,Bingo,pack,96.61,82.12,15,253
PR03042,McCain Frozen Peas 250pack,Frozen Food,Frozen Peas,McCain,pack,241.1,241.1,0,239
PR03043,Dove Face Wash 1ml,Personal Care,Face Wash,Dove,ml,1163.69,1047.32,10,359
PR03044,McCain Paratha 750g,Frozen Food,Paratha,McCain,g,64.12,64.12,0,343
PR03045,Licious Fish Fillet 750kg,Meat & Seafood,Fish Fillet,Licious,kg,738.28,627.54,15,236
PR03046,Amul Curd 200L,Dairy & Bakery,Curd,Amul,L,554.07,526.37,5,140
PR03047,Britannia Cake 5g,Dairy & Bakery,Cake,Britannia,g,234.23,210.81,10,128
PR03048,Organic Capsicum 500g,Fruits & Vegetables,Capsicum,Organic,g,1117.74,1005.97,10,61
PR03049,Mother Dairy Butter 1000g,Dairy & Bakery,Butter,Mother Dairy,g,920.82,782.7,15,6
PR03050,Mother Dairy Toned Milk 200pack,Dairy & Bakery,Toned Milk,Mother Dairy,pack,563.37,563.37,0,147
PR03051,Kurkure Biscuits 2pack,Snacks & Branded Foods,Biscuits,Kurkure,pack,16.08,15.28,5,22
PR03052,Vim Dishwash Gel 250kg,Household Care,Dishwash Gel,Vim,kg,829.64,746.68,10,94
PR03053,Pampers Baby Wipes 500pack,Baby Care,Baby Wipes,Pampers,pack,141.57,127.41,10,69
PR03054,ITC Master Chef Chicken Nuggets 250g,Frozen Food,Chicken Nuggets,ITC Master Chef,g,439.89,439.89,0,209
PR03055,Fresh Spinach 10g,Fruits & Vegetables,Spinach,Fresh,g,429.39,,15,257
PR03056,Johnson's Baby Shampoo 500pack,Baby Care,Baby Shampoo,Johnson's,pack,1563.05,1250.44,20,98
PR03057,Haldiram's Namkeen 100pack,Snacks & Branded Foods,Namkeen,Haldiram's,pack,176.71,159.04,10,285
PR03058,ITC Master Chef Chicken Nuggets 100g,Frozen Food,Chicken Nuggets,ITC Master Chef,g,1091.21,982.09,10,38
PR03059,Dove Toothpaste 1ml,Personal Care,Toothpaste,Dove,ml,580.72,580.72,0,321
PR03060,Himalaya Body Lotion 1000g,Personal Care,Body Lotion,Himalaya,g,487.44,463.07,5,32
PR03061,Whiskas Dog Food 1000kg,Pet Care,Dog Food,Whiskas,kg,156.54,125.23,20,119
PR03062,Fresh To Home Chicken Breast 5g,Meat & Seafood,Chicken Breast,Fresh To Home,g,1827.47,1279.23,30,104
PR03063,Tata Sampann Basmati Rice 200kg,Staples & Grains,Basmati Rice,Tata Sampann,kg,612.38,551.14,10,250
PR03064,Fortune Basmati Rice 5L,Staples & Grains,Basmati Rice,Fortune,L,532.64,532.64,0,340
PR03065,Whiskas Cat Food 2g,Pet Care,Cat Food,Whiskas,g,240.93,204.79,15,174
PR03066,Farm Capsicum 100g,Fruits & Vegetables,Capsicum,Farm,g,745.4,670.86,10,131
PR03067,Kurkure Biscuits 10pack,Snacks & Branded Foods,Biscuits,Kurkure,pack,663.69,663.69,0,130
PR03068,McCain Frozen Peas 10g,Frozen Food,Frozen Peas,McCain,g,977.01,928.16,5,246
PR03069,Pepsi Mineral Water 100ml,Beverages,Mineral Water,Pepsi,ml,802.38,802.38,0,306
PR03070,Patanjali Toothpaste 100g,Personal Care,Toothpaste,Patanjali,g,1096.47,1041.65,5,317
PR03071,Lays Mixture 5pack,Snacks & Branded Foods,Mixture,Lays,pack,399.39,399.39,0,353
PR03072,Surf Excel Floor Cleaner 500ml,Household Care,Floor Cleaner,Surf Excel,ml,73.71,66.34,10,237
PR03073,Godrej Yummiez French Fries 1g,Frozen Food,French Fries,Godrej Yummiez,g,126.57,101.26,20,248
PR03074,Aashirvaad Atta 10L,Staples & Grains,Atta,Aashirvaad,L,956.67,908.84,5,127
PR03075,Kurkure Nachos 500pack,Snacks & Branded Foods,Nachos,Kurkure,pack,210.12,189.11,10,118
PR03076,Pepsi Tea 5ml,Beverages,Tea,Pepsi,ml,564.39,564.39,0,115
PR03077,Farm Potato 2g,Fruits & Vegetables,Potato,Farm,g,1063.88,904.3,15,150
PR03078,Tata Sampann Salt 2L,Staples & Grains,Salt,Tata Sampann,L,1006.72,1006.72,0,364
PR03079,Johnson's Baby Shampoo 200ml,Baby Care,Baby Shampoo,Johnson's,ml,1856.02,1763.22,5,8
PR03080,Farm Spinach 5kg,Fruits & Vegetables,Spinach,Farm,kg,509.94,509.94,0,243
PR03081,Zappfresh Fish Fillet 250kg,Meat & Seafood,Fish Fillet,Zappfresh,kg,1062.0,1062.0,0,319
PR03082,Camlin Pen Set 1000pack,Stationery & Books,Pen Set,Camlin,pack,1080.12,1026.11,5,170
PR03083,Cello Geometry Box 250pack,Stationery & Books,Geometry Box,Cello,pack,730.04,730.04,0,45
PR03084,Fresh Banana 750kg,Fruits & Vegetables,Banana,Fresh,kg,297.69,238.15,20,133
PR03085,Kurkure Nachos 5pack,Snacks & Branded Foods,Nachos,Kurkure,pack,988.04,988.04,0,203
PR03086,Surf Excel Toilet Cleaner 100pack,Household Care,Toilet Cleaner,Surf Excel,pack,129.92,116.93,10,323
PR03087,Aashirvaad Sunflower Oil 1000L,Staples & Grains,Sunflower Oil,Aashirvaad,L,622.11,622.11,0,339
PR03088,Harpic Detergent Powder 750kg,Household Care,Detergent Powder,Harpic,kg,182.31,182.31,0,140
PR03089,Haldiram's Potato Chips 1000pack,Snacks & Branded Foods,Potato Chips,Haldiram's,pack,70.93,70.93,0,331
PR03090,Camlin Notebook 250pack,Stationery & Books,Notebook,Camlin,pack,467.27,467.27,0,278
PR03091,Fortune Basmati Rice 2kg,Staples & Grains,Basmati Rice,Fortune,kg,723.56,578.85,20,42
PR03092,Fortune Atta 200kg,Staples & Grains,Atta,Fortune,kg,316.12,268.7,15,318
PR03093,Licious Chicken Breast 100g,Meat & Seafood,Chicken Breast,Licious,g,107.44,107.44,0,169
PR03094,Himalaya Baby Baby Lotion 2pack,Baby Care,Baby Lotion,Himalaya Baby,pack,1418.63,1205.84,15,342
PR03095,Vim Toilet Cleaner 1000ml,Household Care,Toilet Cleaner,Vim,ml,793.16,793.16,0,234
PR03096,McCain Paratha 500g,Frozen Food,Paratha,McCain,g,784.96,706.46,10,259
PR03097,Johnson's Diapers 200pack,Baby Care,Diapers,Johnson's,pack,872.53,872.53,0,170
PR03098,Surf Excel Dishwash Gel 5kg,Household Care,Dishwash Gel,Surf Excel,kg,201.94,161.55,20,12
PR03099,Pepsi Tea 5ml,Beverages,Tea,Pepsi,ml,15.53,15.53,0,152
PR03100,Dove Face Wash 5ml,Personal Care,Face Wash,Dove,ml,615.05,553.54,10,64
PR03101,Amul Toned Milk 2pack,Dairy & Bakery,Toned Milk,Amul,pack,470.16,470.16,0,158
PR03102,Lays Mixture 1000pack,Snacks & Branded Foods,Mixture,Lays,pack,790.89,711.8,10,83
PR03103,Licious Chicken Breast 250kg,Meat & Seafood,Chicken Breast,Licious,kg,695.47,695.47,0,193
PR03104,Mother Dairy Cake 5pack,Dairy & Bakery,Cake,Mother Dairy,pack,1155.22,1097.46,5,337
PR03105,Surf Excel Floor Cleaner 2pack,Household Care,Floor Cleaner,Surf Excel,pack,1007.85,957.46,5,59
PR03106,Farm Mango 100g,Fruits & Vegetables,Mango,Farm,g,437.64,328.23,25,174
PR03107,Haldiram's Mixture 5pack,Snacks & Branded Foods,Mixture,Haldiram's,pack,1077.14,915.57,15,189
PR03108,Nivea Face Wash 5ml,Personal Care,Face Wash,Nivea,ml,383.5,364.32,5,313
PR03109,Organic Capsicum 500pack,Fruits & Vegetables,Capsicum,Organic,pack,903.64,858.46,5,145
PR03110,Mother Dairy Butter 750g,Dairy & Bakery,Butter,Mother Dairy,g,314.01,266.91,15,339
PR03111,Lays Biscuits 5pack,Snacks & Branded Foods,Biscuits,Lays,pack,601.07,571.02,5,1
PR03112,Whiskas Cat Food 200g,Pet Care,Cat Food,Whiskas,g,883.25,883.25,0,339
PR03113,Himalaya Baby Baby Lotion 5ml,Baby Care,Baby Lotion,Himalaya Baby,ml,680.95,680.95,0,94
PR03114,Britannia Butter 250pack,Dairy & Bakery,Butter,Britannia,pack,270.59,243.53,10,237
PR03115,Mother Dairy Cake 750g,Dairy & Bakery,Cake,Mother Dairy,g,240.41,204.35,15,330
PR03116,Fresh Apple 1000g,Fruits & Vegetables,Apple,Fresh,g,119.01,,5,296
PR03117,Farm Onion 750pack,Fruits & Vegetables,Onion,Farm,pack,236.02,224.22,5,161
PR03118,Zappfresh Fish Fillet 2g,Meat & Seafood,Fish Fillet,Zappfresh,g,841.41,757.27,10,202
PR03119,Zappfresh Mutton Curry Cut 2kg,Meat & Seafood,Mutton Curry Cut,Zappfresh,kg,454.38,386.22,15,93
PR03120,Aashirvaad Salt 1L,Staples & Grains,Salt,Aashirvaad,L,617.51,494.01,20,38
PR03121,Pampers Baby Shampoo 100ml,Baby Care,Baby Shampoo,Pampers,ml,474.88,474.88,0,86
PR03122,Real Juice 10L,Beverages,Juice,Real,L,712.08,569.66,20,184
PR03123,Bisleri Juice 2ml,Beverages,Juice,Bisleri,ml,1052.99,1000.34,5,2
PR03124,Surf Excel Floor Cleaner 750kg,Household Care,Floor Cleaner,Surf Excel,kg,1030.4,875.84,15,113
PR03125,Britannia Cake 500g,Dairy & Bakery,Cake,Britannia,g,633.45,538.43,15,158
PR03126,Cello Geometry Box 10set,Stationery & Books,Geometry Box,Cello,set,508.63,508.63,0,76
PR03127,Zappfresh Mutton Curry Cut 1000kg,Meat & Seafood,Mutton Curry Cut,Zappfresh,kg,1841.65,1657.48,10,63
PR03128,Vim Detergent Powder 200pack,Household Care,Detergent Powder,Vim,pack,707.95,707.95,0,191
PR03129,Pepsi Juice 500L,Beverages,Juice,Pepsi,L,190.19,133.13,30,155
PR03130,Surf Excel Dishwash Gel 1000kg,Household Care,Dishwash Gel,Surf Excel,kg,301.73,301.73,0,319
PR03131,Real Juice 500L,Beverages,Juice,Real,L,425.58,361.74,15,336
PR03132,Farm Potato 1g,Fruits & Vegetables,Potato,Farm,g,635.57,635.57,0,268
PR03133,ITC Nachos 100pack,Snacks & Branded Foods,Nachos,ITC,pack,1124.76,956.05,15,311
PR03134,Nivea Soap 10g,Personal Care,Soap,Nivea,g,900.63,765.54,15,33
PR03135,Aashirvaad Basmati Rice 1kg,Staples & Grains,Basmati Rice,Aashirvaad,kg,264.47,211.58,20,32
PR03136,Nestle Paneer 750pack,Dairy & Bakery,Paneer,Nestle,pack,57.49,51.74,10,171
PR03137,Mother Dairy Cheese Slices 10pack,Dairy & Bakery,Cheese Slices,Mother Dairy,pack,602.83,542.55,10,211
PR03138,Kurkure Mixture 1000g,Snacks & Branded Foods,Mixture,Kurkure,g,795.15,795.15,0,254
PR03139,Bisleri Juice 750L,Beverages,Juice,Bisleri,L,864.13,691.3,20,333
PR03140,Lays Namkeen 750g,Snacks & Branded Foods,Namkeen,Lays,g,623.76,561.38,10,107
PR03141,Aashirvaad Basmati Rice 200kg,Staples & Grains,Basmati Rice,Aashirvaad,kg,587.26,499.17,15,323
PR03142,Tata Tea Coffee 750L,Beverages,Coffee,Tata Tea,L,397.25,377.39,5,253
PR03143,Lizol Dishwash Gel 250kg,Household Care,Dishwash Gel,Lizol,kg,826.51,826.51,0,48
PR03144,Fortune Toor Dal 1000kg,Staples & Grains,Toor Dal,Fortune,kg,584.5,555.28,5,115
PR03145,Britannia Toned Milk 250g,Dairy & Bakery,Toned Milk,Britannia,g,428.36,406.94,5,94
PR03146,Amul Cheese Slices 5L,Dairy & Bakery,Cheese Slices,Amul,L,1038.92,986.97,5,60
PR03147,Fresh To Home Prawns 100g,Meat & Seafood,Prawns,Fresh To Home,g,126.84,114.16,10,194
PR03148,Farm Banana 2g,Fruits & Vegetables,Banana,Farm,g,439.16,373.29,15,119
PR03149,Nestle Bread 750L,Dairy & Bakery,Bread,Nestle,L,482.09,361.57,25,167
PR03150,Haldiram's Biscuits 2g,Snacks & Branded Foods,Biscuits,Haldiram's,g,497.81,448.03,10,55
PR03151,Kurkure Nachos 5pack,Snacks & Branded Foods,Nachos,Kurkure,pack,160.09,128.07,20,264
PR03152,Pampers Baby Shampoo 750ml,Baby Care,Baby Shampoo,Pampers,ml,836.27,669.02,20,53
PR03153,Surf Excel Floor Cleaner 500kg,Household Care,Floor Cleaner,Surf Excel,kg,880.97,836.92,5,36
PR03154,India Gate Toor Dal 1000L,Staples & Grains,Toor Dal,India Gate,L,210.68,200.15,5,37
PR03155,Tata Sampann Salt 5L,Staples & Grains,Salt,Tata Sampann,L,515.26,515.26,0,313
PR03156,Tata Tea Soft Drink 10ml,Beverages,Soft Drink,Tata Tea,ml,733.47,586.78,20,30
PR03157,Drools Cat Food 250kg,Pet Care,Cat Food,Drools,kg,757.77,606.22,20,55
PR03158,Himalaya Shampoo 10ml,Personal Care,Shampoo,Himalaya,ml,1145.88,1088.59,5,211
PR03159,Britannia Toned Milk 750g,Dairy & Bakery,Toned Milk,Britannia,g,687.78,550.22,20,15
PR03160,Fortune Sugar 1000L,Staples & Grains,Sugar,Fortune,L,19.0,14.25,25,133
PR03161,Fortune Atta 5L,Staples & Grains,Atta,Fortune,L,131.32,124.75,5,81
PR03162,Whiskas Cat Food 10kg,Pet Care,Cat Food,Whiskas,kg,497.35,497.35,0,196
PR03163,Nivea Soap 500ml,Personal Care,Soap,Nivea,ml,77.98,77.98,0,332
PR03164,McCain Frozen Peas 100pack,Frozen Food,Frozen Peas,McCain,pack,436.59,392.93,10,187
PR03165,ITC Master Chef Paratha 5pack,Frozen Food,Paratha,ITC Master Chef,pack,876.2,788.58,10,360
PR03166,Himalaya Toothpaste 1000ml,Personal Care,Toothpaste,Himalaya,ml,891.63,891.63,0,260
PR03167,Lays Nachos 1000g,Snacks & Branded Foods,Nachos,Lays,g,85.11,76.6,10,116
PR03168,Patanjali Toothpaste 500g,Personal Care,Toothpaste,Patanjali,g,795.39,715.85,10,235
PR03169,Bisleri Coffee 100ml,Beverages,Coffee,Bisleri,ml,292.41,277.79,5,319
PR03170,Pepsi Coffee 5ml,Beverages,Coffee,Pepsi,ml,352.05,334.45,5,232
PR03171,Tata Tea Tea 200ml,Beverages,Tea,Tata Tea,ml,242.16,230.05,5,71
PR03172,Pepsi Mineral Water 750L,Beverages,Mineral Water,Pepsi,L,458.37,366.7,20,257
PR03173,Licious Prawns 1g,Meat & Seafood,Prawns,Licious,g,491.8,491.8,0,32
PR03174,Organic Spinach 100pack,Fruits & Vegetables,Spinach,Organic,pack,676.82,507.62,25,269
PR03175,Bisleri Mineral Water 10L,Beverages,Mineral Water,Bisleri,L,126.58,126.58,0,100
PR03176,Organic Onion 5g,Fruits & Vegetables,Onion,Organic,g,1106.21,1050.9,5,240
PR03177,Classmate Sketch Pens 250set,Stationery & Books,Sketch Pens,Classmate,set,1035.86,1035.86,0,315
PR03178,Colgate Shampoo 750ml,Personal Care,Shampoo,Colgate,ml,749.07,711.62,5,322
PR03179,Fortune Toor Dal 1000kg,Staples & Grains,Toor Dal,Fortune,kg,333.54,300.19,10,84
PR03180,Aashirvaad Atta 2L,Staples & Grains,Atta,Aashirvaad,L,876.86,876.86,0,74
PR03181,India Gate Basmati Rice 100L,Staples & Grains,Basmati Rice,India Gate,L,47.18,47.18,0,99
PR03182,Organic Potato 5pack,Fruits & Vegetables,Potato,Organic,pack,890.09,845.59,5,272
PR03183,Fortune Salt 100kg,Staples & Grains,Salt,Fortune,kg,128.4,89.88,30,79
PR03184,Godrej Yummiez Frozen Peas 2g,Frozen Food,Frozen Peas,Godrej Yummiez,g,278.13,236.41,15,29
PR03185,Nivea Toothpaste 500ml,Personal Care,Toothpaste,Nivea,ml,524.85,419.88,20,232
PR03186,Real Coffee 250L,Beverages,Coffee,Real,L,743.75,595.0,20,333
PR03187,Amul Cake 1000L,Dairy & Bakery,Cake,Amul,L,332.46,265.97,20,48
PR03188,Vim Floor Cleaner 250pack,Household Care,Floor Cleaner,Vim,pack,194.05,164.94,15,219
PR03189,Fortune Salt 250kg,Staples & Grains,Salt,Fortune,kg,89.56,80.6,10,261
PR03190,Real Juice 1000L,Beverages,Juice,Real,L,445.33,445.33,0,293
PR03191,Nestle Toned Milk 250L,Dairy & Bakery,Toned Milk,Nestle,L,482.09,433.88,10,200
PR03192,Haldiram's Potato Chips 2g,Snacks & Branded Foods,Potato Chips,Haldiram's,g,349.98,349.98,0,231
PR03193,Drools Cat Food 200kg,Pet Care,Cat Food,Drools,kg,1130.69,1074.16,5,87
PR03194,Harpic Floor Cleaner 200pack,Household Care,Floor Cleaner,Harpic,pack,82.06,,5,23
PR03195,McCain Paratha 1g,Frozen Food,Paratha,McCain,g,39.92,39.92,0,259
PR03196,Kurkure Mixture 2g,Snacks & Branded Foods,Mixture,Kurkure,g,993.78,795.02,20,49
PR03197,Classmate Pen Set 500pack,Stationery & Books,Pen Set,Classmate,pack,465.83,395.96,15,144
PR03198,Aashirvaad Sugar 750kg,Staples & Grains,Sugar,Aashirvaad,kg,945.81,898.52,5,282
PR03199,Amul Toned Milk 10L,Dairy & Bakery,Toned Milk,Amul,L,966.76,870.08,10,322
PR03200,Organic Potato 250g,Fruits & Vegetables,Potato,Organic,g,339.18,322.22,5,139
PR03201,Zappfresh Prawns 500kg,Meat & Seafood,Prawns,Zappfresh,kg,1760.67,1496.57,15,118
PR03202,Nivea Face Wash 200g,Personal Care,Face Wash,Nivea,g,580.91,551.86,5,292
PR03203,Mother Dairy Cheese Slices 1g,Dairy & Bakery,Cheese Slices,Mother Dairy,g,583.91,583.91,0,154
PR03204,Britannia Toned Milk 1000L,Dairy & Bakery,Toned Milk,Britannia,L,865.96,822.66,5,109
PR03205,Nivea Toothpaste 1ml,Personal Care,Toothpaste,Nivea,ml,503.03,477.88,5,257
PR03206,Patanjali Toothpaste 750g,Personal Care,Toothpaste,Patanjali,g,32.06,32.06,0,271
PR03207,Classmate Geometry Box 250set,Stationery & Books,Geometry Box,Classmate,set,703.16,668.0,5,16
PR03208,Nivea Body Lotion 750g,Personal Care,Body Lotion,Nivea,g,241.85,241.85,0,101
PR03209,Fresh Mango 200kg,Fruits & Vegetables,Mango,Fresh,kg,636.65,509.32,20,217
